id,ders_tderslerid,ogrenci_tkullanicilarid,vize,final,harf,DersID,bolum_tbolumlerid,adi_x,teori,uygulama,akts,KullaniciID,adi_y,soyadi,eposta,ceptel,dogumtarihi,dogumyeri_tilcelerid,cinsiyet,tckimlikno,kangrubu_tkangruplariid
437,80,6938,20.0,90.0,,80,14,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6938,Zahide,YUSUFOĞLU,zahide.yusufoğlu47@gmail.com,5394966385,1988-02-18,34,False,71435814071,0
438,132,6938,60.0,22.0,,132,14,İngilizce,4,0,4,6938,Zahide,YUSUFOĞLU,zahide.yusufoğlu47@gmail.com,5394966385,1988-02-18,34,False,71435814071,0
439,56,9006,50.0,52.0,,56,182,Türk Dili,4,0,4,9006,Kübra,SÜMER,kübra.sümer26@gmail.com,5548704547,1983-08-22,54,False,70001757390,0
440,108,9006,6.0,39.0,,108,182,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,9006,Kübra,SÜMER,kübra.sümer26@gmail.com,5548704547,1983-08-22,54,False,70001757390,0
441,160,9006,33.0,60.0,,160,182,İngilizce,4,0,4,9006,Kübra,SÜMER,kübra.sümer26@gmail.com,5548704547,1983-08-22,54,False,70001757390,0
442,59,7597,44.0,62.0,,59,185,Türk Dili,4,0,4,7597,İsmail,ÖZEN,ismail.özen39@gmail.com,5318016375,2000-10-08,34,True,66769268686,0
443,111,7597,96.0,88.0,,111,185,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7597,İsmail,ÖZEN,ismail.özen39@gmail.com,5318016375,2000-10-08,34,True,66769268686,0
444,163,7597,28.0,85.0,,163,185,İngilizce,4,0,4,7597,İsmail,ÖZEN,ismail.özen39@gmail.com,5318016375,2000-10-08,34,True,66769268686,0
445,35,7891,86.0,33.0,,35,21,Türk Dili,4,0,4,7891,Seda,SAĞLAM,seda.sağlam40@gmail.com,5456264812,1999-01-21,6,False,67153837987,0
446,87,7891,89.0,55.0,,87,21,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7891,Seda,SAĞLAM,seda.sağlam40@gmail.com,5456264812,1999-01-21,6,False,67153837987,0
447,139,7891,17.0,80.0,,139,21,İngilizce,4,0,4,7891,Seda,SAĞLAM,seda.sağlam40@gmail.com,5456264812,1999-01-21,6,False,67153837987,0
448,40,6369,91.0,14.0,,40,30,Türk Dili,4,0,4,6369,Ali,ATAŞ,ali.ataş90@gmail.com,5383618285,2003-04-24,10,True,13470546041,1
449,92,6369,88.0,1.0,,92,30,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6369,Ali,ATAŞ,ali.ataş90@gmail.com,5383618285,2003-04-24,10,True,13470546041,1
450,144,6369,19.0,19.0,,144,30,İngilizce,4,0,4,6369,Ali,ATAŞ,ali.ataş90@gmail.com,5383618285,2003-04-24,10,True,13470546041,1
451,36,6907,29.0,43.0,,36,22,Türk Dili,4,0,4,6907,Adnan Veysel,HADZHIEVA,adnan veysel.hadzhıeva11@gmail.com,5498959250,2002-03-01,56,True,90190497192,1
452,88,6907,98.0,17.0,,88,22,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6907,Adnan Veysel,HADZHIEVA,adnan veysel.hadzhıeva11@gmail.com,5498959250,2002-03-01,56,True,90190497192,1
453,140,6907,98.0,20.0,,140,22,İngilizce,4,0,4,6907,Adnan Veysel,HADZHIEVA,adnan veysel.hadzhıeva11@gmail.com,5498959250,2002-03-01,56,True,90190497192,1
454,18,5995,46.0,45.0,,18,4,Türk Dili,4,0,4,5995,Şenay,Y,şenay.y51@gmail.com,5507870794,1985-06-08,63,False,11949513770,0
455,70,5995,97.0,4.0,,70,4,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5995,Şenay,Y,şenay.y51@gmail.com,5507870794,1985-06-08,63,False,11949513770,0
456,122,5995,9.0,6.0,,122,4,İngilizce,4,0,4,5995,Şenay,Y,şenay.y51@gmail.com,5507870794,1985-06-08,63,False,11949513770,0
457,16,4762,72.0,52.0,,16,2,Türk Dili,4,0,4,4762,Hayrullah,GÖKÇEN,hayrullah.gökçen82@gmail.com,5444555922,1985-12-17,24,True,72616020374,0
458,68,4762,84.0,59.0,,68,2,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,4762,Hayrullah,GÖKÇEN,hayrullah.gökçen82@gmail.com,5444555922,1985-12-17,24,True,72616020374,0
459,120,4762,75.0,21.0,,120,2,İngilizce,4,0,4,4762,Hayrullah,GÖKÇEN,hayrullah.gökçen82@gmail.com,5444555922,1985-12-17,24,True,72616020374,0
460,58,7955,18.0,38.0,,58,184,Türk Dili,4,0,4,7955,Levent,KAYA,levent.kaya62@gmail.com,5447121747,1993-01-24,34,True,82771663332,0
461,110,7955,16.0,59.0,,110,184,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7955,Levent,KAYA,levent.kaya62@gmail.com,5447121747,1993-01-24,34,True,82771663332,0
462,162,7955,59.0,20.0,,162,184,İngilizce,4,0,4,7955,Levent,KAYA,levent.kaya62@gmail.com,5447121747,1993-01-24,34,True,82771663332,0
463,62,2591,85.0,91.0,,62,188,Türk Dili,4,0,4,2591,Nural Elif,SHEİKH NUR,nural elif.sheikh nur27@gmail.com,5541915811,1996-11-05,34,False,24143290594,3
464,114,2591,55.0,19.0,,114,188,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,2591,Nural Elif,SHEİKH NUR,nural elif.sheikh nur27@gmail.com,5541915811,1996-11-05,34,False,24143290594,3
465,166,2591,42.0,53.0,,166,188,İngilizce,4,0,4,2591,Nural Elif,SHEİKH NUR,nural elif.sheikh nur27@gmail.com,5541915811,1996-11-05,34,False,24143290594,3
466,40,5663,91.0,50.0,,40,30,Türk Dili,4,0,4,5663,Gulfer,YARKIN,gulfer.yarkın29@gmail.com,5494509329,1999-07-02,34,False,17819871909,0
467,92,5663,80.0,47.0,,92,30,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5663,Gulfer,YARKIN,gulfer.yarkın29@gmail.com,5494509329,1999-07-02,34,False,17819871909,0
468,144,5663,88.0,49.0,,144,30,İngilizce,4,0,4,5663,Gulfer,YARKIN,gulfer.yarkın29@gmail.com,5494509329,1999-07-02,34,False,17819871909,0
469,34,4667,81.0,15.0,,34,20,Türk Dili,4,0,4,4667,MUAMMER,BİTGEN,muammer.bitgen79@gmail.com,5332608817,2003-09-12,5,True,65278782988,1
470,86,4667,56.0,22.0,,86,20,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,4667,MUAMMER,BİTGEN,muammer.bitgen79@gmail.com,5332608817,2003-09-12,5,True,65278782988,1
471,138,4667,59.0,17.0,,138,20,İngilizce,4,0,4,4667,MUAMMER,BİTGEN,muammer.bitgen79@gmail.com,5332608817,2003-09-12,5,True,65278782988,1
472,64,2314,12.0,23.0,,64,290,Türk Dili,4,0,4,2314,İlker,MARANCI,ilker.marancı61@gmail.com,5341155455,1986-07-20,34,False,44911181676,7
473,116,2314,86.0,35.0,,116,290,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,2314,İlker,MARANCI,ilker.marancı61@gmail.com,5341155455,1986-07-20,34,False,44911181676,7
474,168,2314,86.0,70.0,,168,290,İngilizce,4,0,4,2314,İlker,MARANCI,ilker.marancı61@gmail.com,5341155455,1986-07-20,34,False,44911181676,7
475,19,5968,79.0,15.0,,19,5,Türk Dili,4,0,4,5968,Ebru,ÇAKIR,ebru.çakır12@gmail.com,5335201867,1980-01-20,34,False,98629892838,0
476,71,5968,94.0,24.0,,71,5,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5968,Ebru,ÇAKIR,ebru.çakır12@gmail.com,5335201867,1980-01-20,34,False,98629892838,0
477,123,5968,54.0,31.0,,123,5,İngilizce,4,0,4,5968,Ebru,ÇAKIR,ebru.çakır12@gmail.com,5335201867,1980-01-20,34,False,98629892838,0
478,32,7228,49.0,14.0,,32,18,Türk Dili,4,0,4,7228,Serap,ÖZTÜRK,serap.öztürk71@gmail.com,5581051383,2001-01-02,25,False,11417955804,0
479,84,7228,7.0,50.0,,84,18,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7228,Serap,ÖZTÜRK,serap.öztürk71@gmail.com,5581051383,2001-01-02,25,False,11417955804,0
480,136,7228,75.0,63.0,,136,18,İngilizce,4,0,4,7228,Serap,ÖZTÜRK,serap.öztürk71@gmail.com,5581051383,2001-01-02,25,False,11417955804,0
481,19,5285,60.0,89.0,,19,5,Türk Dili,4,0,4,5285,Zeynep,AKSOY,zeynep.aksoy61@gmail.com,5301918723,1992-06-16,34,False,85998620820,0
482,71,5285,24.0,44.0,,71,5,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5285,Zeynep,AKSOY,zeynep.aksoy61@gmail.com,5301918723,1992-06-16,34,False,85998620820,0
483,123,5285,94.0,23.0,,123,5,İngilizce,4,0,4,5285,Zeynep,AKSOY,zeynep.aksoy61@gmail.com,5301918723,1992-06-16,34,False,85998620820,0
484,47,5304,32.0,46.0,,47,78,Türk Dili,4,0,4,5304,Filiz,ÜNSAL,filiz.ünsal41@gmail.com,5565007428,1994-10-24,34,False,26764995058,0
485,99,5304,25.0,82.0,,99,78,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5304,Filiz,ÜNSAL,filiz.ünsal41@gmail.com,5565007428,1994-10-24,34,False,26764995058,0
486,151,5304,40.0,56.0,,151,78,İngilizce,4,0,4,5304,Filiz,ÜNSAL,filiz.ünsal41@gmail.com,5565007428,1994-10-24,34,False,26764995058,0
487,15,7461,30.0,62.0,,15,1,Türk Dili,4,0,4,7461,Mülayim,MÜLAYİMOĞLU,mülayim.mülayimoğlu62@gmail.com,5417025932,2000-06-13,34,True,84527696011,0
488,67,7461,63.0,87.0,,67,1,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7461,Mülayim,MÜLAYİMOĞLU,mülayim.mülayimoğlu62@gmail.com,5417025932,2000-06-13,34,True,84527696011,0
489,119,7461,47.0,69.0,,119,1,İngilizce,4,0,4,7461,Mülayim,MÜLAYİMOĞLU,mülayim.mülayimoğlu62@gmail.com,5417025932,2000-06-13,34,True,84527696011,0
490,39,2335,34.0,92.0,,39,29,Türk Dili,4,0,4,2335,Suna,ÖZDEMİR,suna.özdemir20@gmail.com,5395412625,1990-10-19,34,False,67754227984,0
491,91,2335,32.0,78.0,,91,29,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,2335,Suna,ÖZDEMİR,suna.özdemir20@gmail.com,5395412625,1990-10-19,34,False,67754227984,0
492,143,2335,53.0,66.0,,143,29,İngilizce,4,0,4,2335,Suna,ÖZDEMİR,suna.özdemir20@gmail.com,5395412625,1990-10-19,34,False,67754227984,0
493,59,4733,39.0,57.0,,59,185,Türk Dili,4,0,4,4733,Ahmet Emre,GAZİ,ahmet emre.gazi24@gmail.com,5358715397,1992-04-12,1,True,77030265941,0
494,111,4733,13.0,100.0,,111,185,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,4733,Ahmet Emre,GAZİ,ahmet emre.gazi24@gmail.com,5358715397,1992-04-12,1,True,77030265941,0
495,163,4733,43.0,84.0,,163,185,İngilizce,4,0,4,4733,Ahmet Emre,GAZİ,ahmet emre.gazi24@gmail.com,5358715397,1992-04-12,1,True,77030265941,0
496,23,8075,85.0,80.0,,23,9,Türk Dili,4,0,4,8075,Pınar,POLAT,pınar.polat49@gmail.com,5481970194,2000-07-18,5,False,49692117610,0
497,75,8075,78.0,84.0,,75,9,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8075,Pınar,POLAT,pınar.polat49@gmail.com,5481970194,2000-07-18,5,False,49692117610,0
498,127,8075,21.0,64.0,,127,9,İngilizce,4,0,4,8075,Pınar,POLAT,pınar.polat49@gmail.com,5481970194,2000-07-18,5,False,49692117610,0
499,62,4927,62.0,61.0,,62,188,Türk Dili,4,0,4,4927,Fatma,ALVER,fatma.alver23@gmail.com,5513121588,1992-12-11,19,False,69905572558,3
500,114,4927,70.0,61.0,,114,188,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,4927,Fatma,ALVER,fatma.alver23@gmail.com,5513121588,1992-12-11,19,False,69905572558,3
501,166,4927,60.0,70.0,,166,188,İngilizce,4,0,4,4927,Fatma,ALVER,fatma.alver23@gmail.com,5513121588,1992-12-11,19,False,69905572558,3
502,43,6315,34.0,7.0,,43,63,Türk Dili,4,0,4,6315,Mahir,ÇANAKÇI,mahir.çanakçı16@gmail.com,5302751203,1997-12-06,6,True,94262773351,0
503,95,6315,63.0,12.0,,95,63,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6315,Mahir,ÇANAKÇI,mahir.çanakçı16@gmail.com,5302751203,1997-12-06,6,True,94262773351,0
504,147,6315,71.0,70.0,,147,63,İngilizce,4,0,4,6315,Mahir,ÇANAKÇI,mahir.çanakçı16@gmail.com,5302751203,1997-12-06,6,True,94262773351,0
505,29,8888,26.0,15.0,,29,15,Türk Dili,4,0,4,8888,Bircan,ESER,bircan.eser28@gmail.com,5603595650,1992-09-18,23,False,68813287797,0
506,81,8888,56.0,92.0,,81,15,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8888,Bircan,ESER,bircan.eser28@gmail.com,5603595650,1992-09-18,23,False,68813287797,0
507,133,8888,14.0,55.0,,133,15,İngilizce,4,0,4,8888,Bircan,ESER,bircan.eser28@gmail.com,5603595650,1992-09-18,23,False,68813287797,0
508,48,5023,22.0,65.0,,48,80,Türk Dili,4,0,4,5023,Ahmet Can,KANBUROGLU,ahmet can.kanburoglu54@gmail.com,5489125905,1980-11-20,34,True,38502188487,0
509,100,5023,23.0,62.0,,100,80,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5023,Ahmet Can,KANBUROGLU,ahmet can.kanburoglu54@gmail.com,5489125905,1980-11-20,34,True,38502188487,0
510,152,5023,41.0,73.0,,152,80,İngilizce,4,0,4,5023,Ahmet Can,KANBUROGLU,ahmet can.kanburoglu54@gmail.com,5489125905,1980-11-20,34,True,38502188487,0
511,55,8145,1.0,25.0,,55,181,Türk Dili,4,0,4,8145,Yasemin,TIRPAN,yasemin.tırpan29@gmail.com,5341888430,1982-02-06,16,False,73706898763,0
512,107,8145,63.0,48.0,,107,181,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8145,Yasemin,TIRPAN,yasemin.tırpan29@gmail.com,5341888430,1982-02-06,16,False,73706898763,0
513,159,8145,100.0,13.0,,159,181,İngilizce,4,0,4,8145,Yasemin,TIRPAN,yasemin.tırpan29@gmail.com,5341888430,1982-02-06,16,False,73706898763,0
514,40,4903,80.0,60.0,,40,30,Türk Dili,4,0,4,4903,Edip Asaf,DERBENT,edip asaf.derbent27@gmail.com,5591371926,2000-09-20,6,True,75116829416,7
515,92,4903,73.0,13.0,,92,30,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,4903,Edip Asaf,DERBENT,edip asaf.derbent27@gmail.com,5591371926,2000-09-20,6,True,75116829416,7
516,144,4903,27.0,72.0,,144,30,İngilizce,4,0,4,4903,Edip Asaf,DERBENT,edip asaf.derbent27@gmail.com,5591371926,2000-09-20,6,True,75116829416,7
517,28,8448,20.0,32.0,,28,14,Türk Dili,4,0,4,8448,Fırat,OLTULU,fırat.oltulu47@gmail.com,5445505129,1982-02-12,69,True,33441109522,0
518,80,8448,12.0,83.0,,80,14,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8448,Fırat,OLTULU,fırat.oltulu47@gmail.com,5445505129,1982-02-12,69,True,33441109522,0
519,132,8448,31.0,1.0,,132,14,İngilizce,4,0,4,8448,Fırat,OLTULU,fırat.oltulu47@gmail.com,5445505129,1982-02-12,69,True,33441109522,0
520,34,6412,54.0,87.0,,34,20,Türk Dili,4,0,4,6412,Ayşe Burcu,ERDOĞAN,ayşe burcu.erdoğan42@gmail.com,5461920844,1997-04-08,9,False,98400540674,0
521,86,6412,47.0,32.0,,86,20,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6412,Ayşe Burcu,ERDOĞAN,ayşe burcu.erdoğan42@gmail.com,5461920844,1997-04-08,9,False,98400540674,0
522,138,6412,78.0,8.0,,138,20,İngilizce,4,0,4,6412,Ayşe Burcu,ERDOĞAN,ayşe burcu.erdoğan42@gmail.com,5461920844,1997-04-08,9,False,98400540674,0
523,24,9079,61.0,80.0,,24,10,Türk Dili,4,0,4,9079,Gülşah Dilan,ÖZYURT,gülşah dilan.özyurt39@gmail.com,5451914779,1995-01-14,39,False,17742532777,0
524,76,9079,97.0,95.0,,76,10,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,9079,Gülşah Dilan,ÖZYURT,gülşah dilan.özyurt39@gmail.com,5451914779,1995-01-14,39,False,17742532777,0
525,128,9079,18.0,1.0,,128,10,İngilizce,4,0,4,9079,Gülşah Dilan,ÖZYURT,gülşah dilan.özyurt39@gmail.com,5451914779,1995-01-14,39,False,17742532777,0
526,21,8084,26.0,62.0,,21,7,Türk Dili,4,0,4,8084,Tuğba Betül,IŞIK,tuğba betül.ışık37@gmail.com,5509175988,2001-06-08,6,False,83933556320,0
527,73,8084,25.0,88.0,,73,7,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8084,Tuğba Betül,IŞIK,tuğba betül.ışık37@gmail.com,5509175988,2001-06-08,6,False,83933556320,0
528,125,8084,36.0,9.0,,125,7,İngilizce,4,0,4,8084,Tuğba Betül,IŞIK,tuğba betül.ışık37@gmail.com,5509175988,2001-06-08,6,False,83933556320,0
529,31,8817,27.0,59.0,,31,17,Türk Dili,4,0,4,8817,Oğuzcan,KUTKAN,oğuzcan.kutkan84@gmail.com,5412823564,1995-02-27,9,True,84757232234,0
530,83,8817,74.0,31.0,,83,17,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8817,Oğuzcan,KUTKAN,oğuzcan.kutkan84@gmail.com,5412823564,1995-02-27,9,True,84757232234,0
531,135,8817,6.0,86.0,,135,17,İngilizce,4,0,4,8817,Oğuzcan,KUTKAN,oğuzcan.kutkan84@gmail.com,5412823564,1995-02-27,9,True,84757232234,0
532,34,7258,48.0,25.0,,34,20,Türk Dili,4,0,4,7258,Gülistan,TAŞ,gülistan.taş53@gmail.com,5458639713,1987-05-26,34,False,40498476447,0
533,86,7258,41.0,22.0,,86,20,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7258,Gülistan,TAŞ,gülistan.taş53@gmail.com,5458639713,1987-05-26,34,False,40498476447,0
534,138,7258,79.0,5.0,,138,20,İngilizce,4,0,4,7258,Gülistan,TAŞ,gülistan.taş53@gmail.com,5458639713,1987-05-26,34,False,40498476447,0
535,24,7141,50.0,40.0,,24,10,Türk Dili,4,0,4,7141,Kübra,DEMİR,kübra.demir95@gmail.com,5527163695,1982-08-26,34,False,89730405985,0
536,76,7141,64.0,76.0,,76,10,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7141,Kübra,DEMİR,kübra.demir95@gmail.com,5527163695,1982-08-26,34,False,89730405985,0
537,128,7141,28.0,84.0,,128,10,İngilizce,4,0,4,7141,Kübra,DEMİR,kübra.demir95@gmail.com,5527163695,1982-08-26,34,False,89730405985,0
538,24,7205,75.0,42.0,,24,10,Türk Dili,4,0,4,7205,Semiha,ALTINKAYNAK SATILMIŞ,semiha.altınkaynak satılmış 49@gmail.com,5364280113,1987-10-27,25,False,56040263207,0
539,76,7205,57.0,28.0,,76,10,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7205,Semiha,ALTINKAYNAK SATILMIŞ,semiha.altınkaynak satılmış 49@gmail.com,5364280113,1987-10-27,25,False,56040263207,0
540,128,7205,63.0,55.0,,128,10,İngilizce,4,0,4,7205,Semiha,ALTINKAYNAK SATILMIŞ,semiha.altınkaynak satılmış 49@gmail.com,5364280113,1987-10-27,25,False,56040263207,0
541,58,2286,41.0,79.0,,58,184,Türk Dili,4,0,4,2286,Hamıt Haluk,ŞENAT,hamıt haluk.şenat45@gmail.com,5328115549,1990-01-10,52,True,82821696876,5
542,110,2286,13.0,69.0,,110,184,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,2286,Hamıt Haluk,ŞENAT,hamıt haluk.şenat45@gmail.com,5328115549,1990-01-10,52,True,82821696876,5
543,162,2286,88.0,63.0,,162,184,İngilizce,4,0,4,2286,Hamıt Haluk,ŞENAT,hamıt haluk.şenat45@gmail.com,5328115549,1990-01-10,52,True,82821696876,5
544,20,4742,20.0,20.0,,20,6,Türk Dili,4,0,4,4742,FERDA,DEDEOĞLU,ferda.dedeoğlu68@gmail.com,5315481621,1994-11-14,34,False,23981216105,3
545,72,4742,8.0,68.0,,72,6,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,4742,FERDA,DEDEOĞLU,ferda.dedeoğlu68@gmail.com,5315481621,1994-11-14,34,False,23981216105,3
546,124,4742,72.0,77.0,,124,6,İngilizce,4,0,4,4742,FERDA,DEDEOĞLU,ferda.dedeoğlu68@gmail.com,5315481621,1994-11-14,34,False,23981216105,3
547,26,8401,10.0,39.0,,26,12,Türk Dili,4,0,4,8401,Abdulkadir,KUTLUAY,abdulkadir.kutluay44@gmail.com,5547157995,1987-03-27,38,True,32914055598,0
548,78,8401,5.0,84.0,,78,12,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8401,Abdulkadir,KUTLUAY,abdulkadir.kutluay44@gmail.com,5547157995,1987-03-27,38,True,32914055598,0
549,130,8401,77.0,36.0,,130,12,İngilizce,4,0,4,8401,Abdulkadir,KUTLUAY,abdulkadir.kutluay44@gmail.com,5547157995,1987-03-27,38,True,32914055598,0
550,54,6282,26.0,20.0,,54,180,Türk Dili,4,0,4,6282,Namig,ÇEBİ,namig.çebi72@gmail.com,5383247863,1995-01-14,34,True,10969797362,0
551,106,6282,21.0,78.0,,106,180,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6282,Namig,ÇEBİ,namig.çebi72@gmail.com,5383247863,1995-01-14,34,True,10969797362,0
552,158,6282,43.0,51.0,,158,180,İngilizce,4,0,4,6282,Namig,ÇEBİ,namig.çebi72@gmail.com,5383247863,1995-01-14,34,True,10969797362,0
553,52,7873,65.0,99.0,,52,178,Türk Dili,4,0,4,7873,Merve,ÖZ,merve.öz54@gmail.com,5363234272,1999-08-12,37,False,22347169100,0
554,104,7873,44.0,31.0,,104,178,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7873,Merve,ÖZ,merve.öz54@gmail.com,5363234272,1999-08-12,37,False,22347169100,0
555,156,7873,82.0,100.0,,156,178,İngilizce,4,0,4,7873,Merve,ÖZ,merve.öz54@gmail.com,5363234272,1999-08-12,37,False,22347169100,0
556,54,8135,2.0,68.0,,54,180,Türk Dili,4,0,4,8135,Hakan,APAYDIN,hakan.apaydın15@gmail.com,5594135472,1996-02-09,34,True,26018947108,0
557,106,8135,28.0,86.0,,106,180,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8135,Hakan,APAYDIN,hakan.apaydın15@gmail.com,5594135472,1996-02-09,34,True,26018947108,0
558,158,8135,4.0,9.0,,158,180,İngilizce,4,0,4,8135,Hakan,APAYDIN,hakan.apaydın15@gmail.com,5594135472,1996-02-09,34,True,26018947108,0
559,31,5074,46.0,99.0,,31,17,Türk Dili,4,0,4,5074,Seda,KAHİE,seda.kahie57@gmail.com,5579083120,1998-05-27,7,False,74645968533,0
560,83,5074,69.0,78.0,,83,17,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5074,Seda,KAHİE,seda.kahie57@gmail.com,5579083120,1998-05-27,7,False,74645968533,0
561,135,5074,90.0,59.0,,135,17,İngilizce,4,0,4,5074,Seda,KAHİE,seda.kahie57@gmail.com,5579083120,1998-05-27,7,False,74645968533,0
562,25,5663,17.0,100.0,,25,11,Türk Dili,4,0,4,5663,Gulfer,YARKIN,gulfer.yarkın29@gmail.com,5494509329,1999-07-02,34,False,17819871909,0
563,77,5663,82.0,84.0,,77,11,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5663,Gulfer,YARKIN,gulfer.yarkın29@gmail.com,5494509329,1999-07-02,34,False,17819871909,0
564,129,5663,83.0,62.0,,129,11,İngilizce,4,0,4,5663,Gulfer,YARKIN,gulfer.yarkın29@gmail.com,5494509329,1999-07-02,34,False,17819871909,0
565,55,2207,25.0,69.0,,55,181,Türk Dili,4,0,4,2207,Esat Timuçin,YAZAR,esat timuçin.yazar65@gmail.com,5537930791,1985-10-27,40,True,63643479220,3
566,107,2207,88.0,46.0,,107,181,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,2207,Esat Timuçin,YAZAR,esat timuçin.yazar65@gmail.com,5537930791,1985-10-27,40,True,63643479220,3
567,159,2207,42.0,86.0,,159,181,İngilizce,4,0,4,2207,Esat Timuçin,YAZAR,esat timuçin.yazar65@gmail.com,5537930791,1985-10-27,40,True,63643479220,3
568,50,8443,75.0,31.0,,50,107,Türk Dili,4,0,4,8443,Eda,BALCI,eda.balcı60@gmail.com,5561125646,1989-10-07,34,False,29558314574,0
569,102,8443,88.0,94.0,,102,107,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8443,Eda,BALCI,eda.balcı60@gmail.com,5561125646,1989-10-07,34,False,29558314574,0
570,154,8443,94.0,62.0,,154,107,İngilizce,4,0,4,8443,Eda,BALCI,eda.balcı60@gmail.com,5561125646,1989-10-07,34,False,29558314574,0
571,58,7882,99.0,81.0,,58,184,Türk Dili,4,0,4,7882,Esra,ORHAN,esra.orhan65@gmail.com,5572405828,1983-01-17,34,False,16446293037,0
572,110,7882,59.0,8.0,,110,184,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7882,Esra,ORHAN,esra.orhan65@gmail.com,5572405828,1983-01-17,34,False,16446293037,0
573,162,7882,76.0,51.0,,162,184,İngilizce,4,0,4,7882,Esra,ORHAN,esra.orhan65@gmail.com,5572405828,1983-01-17,34,False,16446293037,0
574,63,6710,55.0,9.0,,63,289,Türk Dili,4,0,4,6710,MUSTAFA ERCAN,CANOĞLU,mustafa ercan.canoğlu92@gmail.com,5321454566,2003-06-25,34,True,78306824705,7
575,115,6710,40.0,91.0,,115,289,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6710,MUSTAFA ERCAN,CANOĞLU,mustafa ercan.canoğlu92@gmail.com,5321454566,2003-06-25,34,True,78306824705,7
576,167,6710,48.0,93.0,,167,289,İngilizce,4,0,4,6710,MUSTAFA ERCAN,CANOĞLU,mustafa ercan.canoğlu92@gmail.com,5321454566,2003-06-25,34,True,78306824705,7
577,49,7803,97.0,5.0,,49,103,Türk Dili,4,0,4,7803,Mehmet Kürşad,AKTAŞ,mehmet kürşad.aktaş67@gmail.com,5597733471,1991-07-14,6,True,50221841739,0
578,101,7803,7.0,28.0,,101,103,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7803,Mehmet Kürşad,AKTAŞ,mehmet kürşad.aktaş67@gmail.com,5597733471,1991-07-14,6,True,50221841739,0
579,153,7803,96.0,51.0,,153,103,İngilizce,4,0,4,7803,Mehmet Kürşad,AKTAŞ,mehmet kürşad.aktaş67@gmail.com,5597733471,1991-07-14,6,True,50221841739,0
580,49,5233,8.0,90.0,,49,103,Türk Dili,4,0,4,5233,Yasin Emin,IYOUN SOUD,yasin emin.ıyoun soud76@gmail.com,5394443630,1995-07-14,16,True,50805395946,3
581,101,5233,32.0,70.0,,101,103,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5233,Yasin Emin,IYOUN SOUD,yasin emin.ıyoun soud76@gmail.com,5394443630,1995-07-14,16,True,50805395946,3
